-2.0170745	6.7192608
-1.7215523	-5.4023477
-1.5456605	-4.5840929
-1.6913106	6.6807101
-2.1331302	7.6103099
-1.6760774	-4.4044191
-7.969005	4.3011301
-1.835059	6.4818371
-1.6781921	-4.291213
-1.0956461	-4.6555056
-1.7766374	-4.7192524
-2.0028704	6.8847849
-0.9295169	-5.1122883
-1.6877373	-4.2406874
-7.661967	4.4746595
-1.3671952	-5.0228979
-1.939299	6.5722416
-1.7300882	6.9249802
-1.4478612	-4.4594643
-1.4854431	-4.5376111
-8.5186127	3.6207977
-1.7043157	6.5632521
-1.6412602	5.9581115
-1.5294908	-4.7761652
-8.3984235	4.0929596
-1.3815846	-4.5139449
-2.0900559	-5.3491853
-1.2638084	-4.4992577
-1.8553597	-3.9830411
-1.765405	-4.5139757
-1.7860605	7.1160728
-1.8831688	-5.3735589
-7.9795907	4.0370008
-1.6377658	6.6496676
-2.4165379	-4.774767
-1.7253525	6.5046906
-1.7053775	-4.9169214
-7.4763207	3.0993338
-8.3366276	3.7775201
-1.7888909	-4.717436
-1.7468092	-5.0240486
-2.2016698	-3.9046882
-0.9813503	-4.1696349
-1.8919146	-4.8983392
-1.8625099	-5.3838224
-8.205225	3.9555634
-1.366843	-4.8414744
-8.4008103	3.7789209
-1.8449635	-4.1378494
-1.6956891	-3.2275549
-1.5701097	-4.7198427
-1.6255452	-4.9862362
-1.8472983	6.9641108
-8.2489325	4.3154889
-2.2927502	-4.4629276
-2.0142572	-4.7734777
-1.2504347	-3.9693724
-2.1984613	-4.8674748
-8.5944555	3.8151314
-1.6374337	-5.0517179
-1.8232649	-5.3760057
-1.1695879	-4.9801696
-1.6410406	-4.0516858
-2.9312587	-4.9069986
-2.0862032	-4.3718939
-1.4011265	-5.0368279
-2.092502	-4.7971624
-8.335672	3.9350387
-1.7354843	-5.5017351
-2.0086277	-5.2774766
-8.585631	3.8898488
-1.4200577	-4.6845833
-8.3771686	4.3437959
-1.4543226	-4.1898101
-1.0740733	-4.0480814
-1.6123901	6.4444628
-2.2502768	-4.0272501
-1.8373503	7.0876726
-1.7776259	-4.9914573
-1.4548849	-4.7439398
-1.1783686	-4.7134348
-2.0705646	6.647172
-8.6294967	3.6186864
-1.8518808	6.4838851
-2.2387409	-4.7230869
-1.5205298	-5.3233841
-8.0021565	3.6315745
-1.7243116	-4.5259005
-1.2665752	-5.0385537
-1.3091716	-4.3799731
-1.7762484	6.4344344
-1.7928034	6.8535617
-1.6860548	7.1578275
-7.6868589	3.6898636
-2.0845251	7.3691794
-8.202754	4.014091
-7.3077373	4.176093
-1.553053	6.698205
-1.6373187	6.9443988
-1.9054734	6.6808949
-1.5563955	6.7044499
-2.1993936	-5.1121022
-1.9127927	-4.9138883
-1.8939865	6.8287686
-2.5713922	-4.677365
-2.3548536	-5.1992248
-8.3866878	4.0575682
-1.4621329	-3.748557
-9.091232	4.1070619
-1.9991312	-4.0372262
-0.8242261	-4.1116051
-1.8052898	6.5227324
-1.8361553	-5.635541
-1.7975335	6.7988039
-1.3386831	-4.6194947
-1.5830292	-4.8594141
-1.3155638	-4.1393318
-7.5589227	3.8802482
-1.6455844	-4.7759888
-1.29325	-4.5667926
-8.4499228	3.4971438
-1.8322966	-4.5176954
-8.5901997	3.1592771
-0.9127684	-4.6243404
-7.9623738	3.2761249
-1.8575365	-4.8476545
-1.8447673	6.9726095
-1.6859632	-4.7108007
-1.5257103	-4.7765485
-1.5627139	-5.9331268
-8.1630883	3.7961142
-1.8286607	6.7956206
-1.0573642	-4.2170449
-1.3656505	-3.6780474
-1.8434063	-5.7374917
-2.1361747	-4.5024767
-1.641683	-4.8727431
-1.5858158	-4.2208863
-1.4201969	-4.5039203
-1.7006657	5.9759598
-1.7020669	6.3271734
-1.481936	-6.0309506
-2.0400397	6.6214717
-1.7796908	6.8610167
-1.8259833	6.3322365
-1.6572657	6.6741666
-1.705169	7.106037
-1.3394623	-3.8306972
-1.7389778	-4.4358507
-1.2660097	-4.690299
-2.1692327	-5.2102469
-2.1503722	7.0760731
-8.3540029	3.5125711
-2.8680064	-4.8700665
-1.5720505	-4.0769291
-1.5403932	-5.3545442
-2.5427149	-5.2026519
-1.8375493	-4.8009036
-8.2505494	3.808135
-2.3692087	-5.385729
-2.0847972	-4.4091333
-1.6606788	-4.5670797
-1.7223358	6.755853
-8.013366	4.3147403
-1.1725565	-4.3115729
-2.2950179	-4.3970568
-8.6219398	3.8877121
-8.0371057	4.1103733
-8.0968073	4.1470468
-1.8308351	7.0744177
-8.0920111	3.513879
-7.335432	3.6302751
-1.3878402	-5.0468034
-1.2023982	-4.4654168
-1.1585918	-3.856613
-1.5498537	-3.9806753
-1.6109188	6.9014029
-1.7557251	-4.5243261
-8.278174	4.2363982
-8.0446027	4.1366794
-1.926186	-4.6372359
-1.5581445	-4.4708252
-1.1469913	-5.2722651
-1.3481228	-4.7856514
-1.9565696	-3.7570488
-8.5174999	3.7811059
-1.7715952	6.8709461
-1.6739562	-4.1267947
-1.9135946	-4.2486011
-2.1286144	-4.103149
-1.1840847	-3.7139929
-1.7674604	-5.5165311
-1.7884604	-4.8321271
-1.866127	-5.3678127
-8.1276247	3.3640663
-1.9226928	-5.0430807
-7.8980739	3.153346
-9.0414748	3.896731
-1.8224039	-4.5102836
-2.0408051	-4.6142849
-8.1504868	3.8857321
-1.9024543	6.8257728
-7.9723054	4.6942846
-1.9267069	6.8204878
-8.0020492	4.0223232
-2.3379102	-4.3968426
-1.591476	-4.0488243
-2.2660818	-4.5810048
-1.5802213	-4.4462028
-1.5841536	-4.4671225
-1.2764554	-5.2643113
-2.0355466	-4.116227
-1.5353681	-4.5628112
-1.8481195	-4.7010706
-1.8824301	-4.6820877
-1.8838203	6.7128942
-8.4649911	4.0346141
-8.3063559	3.9004271
-1.7504849	6.7398295
-1.2461574	-3.6940442
-1.994381	-4.5646177
-1.9531672	6.6397446
-2.3990644	-4.9637153
-8.3292028	4.1497643
-1.9148883	6.5455383
-1.4702792	-5.5844139
-8.5671472	4.3740811
-2.2867478	-4.6290429
-1.683246	-4.8277917
-0.9583348	-4.530533
-7.9918727	3.2904764
-1.9181407	-4.6301633
-8.3260439	3.7463497
-1.8659846	6.9053444
-0.8859238	-5.1686244
-1.9346508	-3.877665
-0.8535094	-4.0408522
-2.1961315	6.8256027
-1.9808987	-4.5499306
-1.783233	-4.7909035
-2.3486728	-5.5080819
-1.5844688	6.5718025
-1.8677028	6.1538029
-1.5959009	7.4297728
-1.7965183	6.4218899
-1.3243391	-4.8064761
-2.4358906	-5.5899074
-1.7461385	6.8641587
-1.6290074	6.545145
-8.0789334	3.7263741
-8.0693359	4.1467087
-1.8837597	-4.4647376
-1.8987247	-4.2941585
-2.2739123	-4.7346945
-1.9454134	-5.3838081
-2.5277048	-5.2845017
-1.6030035	6.533316
-1.5709453	6.4664365
-1.8784134	6.3386483
-1.5854844	-4.2802608
-8.40712	3.8360608
-2.1131253	-4.4722375
-2.0656236	-4.2969565
-1.8611988	-5.6596197
-1.6350825	-4.4410746
-1.6158686	-4.215844
-2.389033	-4.246297
-1.4137791	-4.7843083
-8.2807914	4.0594824
-1.9424456	6.4944031
-8.5387966	4.3685204
-1.66029	6.7899997
-2.6910414	-5.9505117
-2.041752	6.3713368
-1.869474	6.472865
-2.2005405	-4.586458
-1.1112376	-3.8114664
-1.7209491	-5.1362318
-8.2659476	3.4751439
